GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,cgp,wins,losses,winpercent,homerecord,awayrecord
2020-01-18,1610612744,1610612753,2019,109.0,95.0,204.0,43,9,34,0.209,6-15,3-19
2020-01-18,1610612760,1610612757,2019,119.0,106.0,225.0,42,23,19,0.5479999999999999,13-9,10-10
2020-01-18,1610612762,1610612758,2019,123.0,101.0,224.0,41,28,13,0.6829999999999999,15-3,13-10
2020-01-17,1610612754,1610612750,2019,116.0,114.0,230.0,41,26,15,0.634,16-5,10-10
2020-01-17,1610612755,1610612741,2019,100.0,89.0,189.0,42,26,16,0.619,19-2,7-14
2020-01-17,1610612761,1610612764,2019,140.0,111.0,251.0,40,26,14,0.65,14-7,12-7
2020-01-17,1610612763,1610612739,2019,113.0,109.0,222.0,41,19,22,0.46299999999999997,11-12,8-10
2020-01-17,1610612760,1610612748,2019,108.0,115.0,223.0,41,23,18,0.561,13-8,10-10
2020-01-17,1610612759,1610612737,2019,120.0,121.0,241.0,39,17,22,0.436,11-9,6-13
2020-01-17,1610612742,1610612757,2019,120.0,112.0,232.0,41,26,15,0.634,12-10,14-5
2020-01-16,1610612752,1610612756,2019,98.0,121.0,219.0,41,11,30,0.268,6-13,5-17
2020-01-16,1610612749,1610612738,2019,128.0,123.0,251.0,42,36,6,0.857,19-2,17-4
2020-01-16,1610612740,1610612762,2019,138.0,132.0,270.0,41,15,26,0.366,7-12,8-14
2020-01-16,1610612744,1610612743,2019,131.0,134.0,265.0,42,9,33,0.214,6-14,3-19
2020-01-16,1610612746,1610612753,2019,122.0,95.0,217.0,41,28,13,0.6829999999999999,18-4,10-9
2020-01-15,1610612738,1610612765,2019,103.0,116.0,219.0,38,27,11,0.711,16-3,11-8
2020-01-15,1610612755,1610612751,2019,117.0,106.0,223.0,41,25,16,0.61,18-2,7-14
2020-01-15,1610612748,1610612759,2019,106.0,100.0,206.0,39,27,12,0.6920000000000001,17-1,10-11
2020-01-15,1610612741,1610612764,2019,115.0,106.0,221.0,41,14,27,0.341,7-14,7-13
2020-01-15,1610612750,1610612754,2019,99.0,104.0,203.0,39,15,24,0.385,6-12,9-12
2020-01-15,1610612760,1610612761,2019,121.0,130.0,251.0,40,23,17,0.575,13-7,10-10
2020-01-15,1610612743,1610612766,2019,100.0,86.0,186.0,39,27,12,0.6920000000000001,16-5,11-7
2020-01-15,1610612745,1610612757,2019,107.0,117.0,224.0,39,26,13,0.667,14-4,12-9
2020-01-15,1610612758,1610612742,2019,123.0,127.0,250.0,40,15,25,0.375,8-12,7-13
2020-01-15,1610612747,1610612753,2019,118.0,119.0,237.0,40,33,7,0.825,16-4,17-3
2020-01-14,1610612737,1610612756,2019,123.0,110.0,233.0,40,8,32,0.2,4-14,4-18
2020-01-14,1610612751,1610612762,2019,107.0,118.0,225.0,38,18,20,0.474,11-8,7-12
2020-01-14,1610612763,1610612745,2019,121.0,110.0,231.0,40,18,22,0.45,10-12,8-10
2020-01-14,1610612749,1610612752,2019,128.0,102.0,230.0,41,35,6,0.8540000000000001,18-2,17-4
2020-01-14,1610612744,1610612742,2019,97.0,124.0,221.0,41,9,32,0.22,6-13,3-19
2020-01-14,1610612746,1610612739,2019,128.0,103.0,231.0,40,27,13,0.675,17-4,10-9
2020-01-13,1610612765,1610612740,2019,110.0,117.0,227.0,40,14,26,0.35,8-12,6-14
2020-01-13,1610612754,1610612755,2019,101.0,95.0,196.0,39,24,15,0.615,15-5,9-10
2020-01-13,1610612738,1610612741,2019,113.0,101.0,214.0,37,26,11,0.703,15-3,11-8
2020-01-13,1610612750,1610612760,2019,104.0,117.0,221.0,38,15,23,0.395,6-11,9-12
2020-01-13,1610612757,1610612766,2019,115.0,112.0,227.0,40,16,24,0.4,8-10,8-14
2020-01-13,1610612758,1610612753,2019,112.0,114.0,226.0,39,15,24,0.385,8-11,7-13
2020-01-13,1610612747,1610612739,2019,128.0,99.0,227.0,39,32,7,0.821,15-4,17-3
2020-01-12,1610612752,1610612748,2019,124.0,121.0,245.0,39,10,29,0.256,5-13,5-16
2020-01-12,1610612764,1610612762,2019,116.0,127.0,243.0,38,13,25,0.342,8-10,5-15
2020-01-12,1610612751,1610612737,2019,108.0,86.0,194.0,37,17,20,0.45899999999999996,10-8,7-12
2020-01-12,1610612761,1610612759,2019,104.0,105.0,209.0,38,25,13,0.6579999999999999,14-6,11-7
2020-01-12,1610612763,1610612744,2019,122.0,102.0,224.0,39,17,22,0.436,9-12,8-10
2020-01-12,1610612743,1610612746,2019,114.0,104.0,218.0,38,26,12,0.684,15-5,11-7
2020-01-12,1610612756,1610612766,2019,100.0,92.0,192.0,38,15,23,0.395,8-14,7-9
2020-01-11,1610612745,1610612750,2019,139.0,109.0,248.0,37,25,12,0.6759999999999999,13-4,12-8
2020-01-11,1610612738,1610612740,2019,140.0,105.0,245.0,36,25,11,0.6940000000000001,14-3,11-8
2020-01-11,1610612765,1610612741,2019,99.0,108.0,207.0,39,14,25,0.359,8-11,6-14
2020-01-11,1610612760,1610612747,2019,110.0,125.0,235.0,38,22,16,0.579,13-6,9-10
2020-01-11,1610612742,1610612755,2019,109.0,91.0,200.0,38,23,15,0.605,11-10,12-5
2020-01-11,1610612743,1610612739,2019,103.0,111.0,214.0,37,26,11,0.703,15-4,11-7
2020-01-11,1610612757,1610612749,2019,101.0,122.0,223.0,39,16,23,0.41,8-9,8-14
2020-01-10,1610612764,1610612737,2019,111.0,101.0,212.0,37,12,25,0.324,7-10,5-15
2020-01-10,1610612752,1610612740,2019,111.0,123.0,234.0,38,10,28,0.263,5-12,5-16
2020-01-10,1610612751,1610612748,2019,117.0,113.0,230.0,36,16,20,0.444,9-8,7-12
2020-01-10,1610612741,1610612754,2019,105.0,116.0,221.0,38,13,25,0.342,7-13,6-12
2020-01-10,1610612763,1610612759,2019,134.0,121.0,255.0,38,16,22,0.42100000000000004,8-12,8-10
2020-01-10,1610612756,1610612753,2019,98.0,94.0,192.0,37,14,23,0.37799999999999995,7-14,7-9
2020-01-10,1610612762,1610612766,2019,109.0,92.0,201.0,37,25,12,0.6759999999999999,14-3,11-9
2020-01-10,1610612742,1610612747,2019,114.0,129.0,243.0,37,23,14,0.622,11-9,12-5
2020-01-10,1610612758,1610612749,2019,106.0,127.0,233.0,38,15,23,0.395,8-10,7-13
2020-01-10,1610612746,1610612744,2019,109.0,100.0,209.0,38,26,12,0.684,16-4,10-8
2020-01-09,1610612765,1610612739,2019,112.0,115.0,227.0,38,14,24,0.368,8-10,6-14
2020-01-09,1610612755,1610612738,2019,109.0,98.0,207.0,38,24,14,0.632,17-2,7-12
2020-01-09,1610612750,1610612757,2019,116.0,102.0,218.0,36,14,22,0.389,5-11,9-11
2020-01-09,1610612760,1610612745,2019,113.0,92.0,205.0,37,21,16,0.568,12-6,9-10
2020-01-08,1610612738,1610612759,2019,114.0,129.0,243.0,34,25,9,0.735,14-2,11-7
2020-01-08,1610612766,1610612761,2019,110.0,112.0,222.0,39,15,24,0.385,7-12,8-12
2020-01-08,1610612754,1610612748,2019,108.0,122.0,230.0,37,23,14,0.622,15-4,8-10
2020-01-08,1610612753,1610612764,2019,123.0,89.0,212.0,37,17,20,0.45899999999999996,12-8,5-12
2020-01-08,1610612737,1610612745,2019,115.0,122.0,237.0,37,8,29,0.21600000000000005,4-13,4-16
2020-01-08,1610612742,1610612743,2019,106.0,107.0,213.0,36,23,13,0.639,11-8,12-5
2020-01-08,1610612740,1610612741,2019,123.0,108.0,231.0,37,12,25,0.324,6-12,6-13
2020-01-08,1610612762,1610612752,2019,128.0,104.0,232.0,36,24,12,0.667,13-3,11-9
2020-01-08,1610612744,1610612749,2019,98.0,107.0,205.0,38,9,29,0.237,6-12,3-17
2020-01-07,1610612739,1610612765,2019,113.0,115.0,228.0,36,10,26,0.278,6-13,4-13
2020-01-07,1610612761,1610612757,2019,99.0,101.0,200.0,36,24,12,0.667,14-5,10-7
2020-01-07,1610612751,1610612760,2019,103.0,111.0,214.0,35,16,19,0.457,9-7,7-12
2020-01-07,1610612763,1610612750,2019,119.0,112.0,231.0,37,15,22,0.405,7-12,8-10
2020-01-07,1610612756,1610612758,2019,103.0,114.0,217.0,36,14,22,0.389,7-13,7-9
2020-01-07,1610612747,1610612752,2019,117.0,87.0,204.0,36,29,7,0.8059999999999999,14-4,15-3
2020-01-06,1610612766,1610612754,2019,104.0,115.0,219.0,38,15,23,0.395,7-11,8-12
2020-01-06,1610612753,1610612751,2019,101.0,89.0,190.0,36,16,20,0.444,11-8,5-12
2020-01-06,1610612755,1610612760,2019,120.0,113.0,233.0,37,23,14,0.622,16-2,7-12
2020-01-06,1610612764,1610612738,2019,99.0,94.0,193.0,35,11,24,0.314,6-10,5-14
2020-01-06,1610612737,1610612743,2019,115.0,123.0,238.0,36,8,28,0.222,4-12,4-16
2020-01-06,1610612740,1610612762,2019,126.0,128.0,254.0,36,12,24,0.33299999999999996,6-11,6-13
2020-01-06,1610612742,1610612741,2019,118.0,110.0,228.0,35,22,13,0.629,10-8,12-5
2020-01-06,1610612759,1610612749,2019,126.0,104.0,230.0,34,14,20,0.41200000000000003,10-9,4-11
2020-01-06,1610612758,1610612744,2019,111.0,98.0,209.0,36,13,23,0.361,7-10,6-13
2020-01-05,1610612746,1610612752,2019,135.0,132.0,267.0,37,25,12,0.6759999999999999,15-4,10-8
2020-01-05,1610612748,1610612757,2019,122.0,111.0,233.0,35,25,10,0.7140000000000001,16-1,9-9
2020-01-05,1610612739,1610612750,2019,103.0,118.0,221.0,35,10,25,0.28600000000000003,6-12,4-13
2020-01-05,1610612756,1610612763,2019,114.0,121.0,235.0,35,14,21,0.4,7-12,7-9
2020-01-05,1610612747,1610612765,2019,106.0,99.0,205.0,35,28,7,0.8,13-4,15-3
2020-01-04,1610612746,1610612763,2019,114.0,140.0,254.0,36,25,11,0.6940000000000001,15-3,10-8
2020-01-04,1610612751,1610612761,2019,102.0,121.0,223.0,33,16,17,0.485,9-6,7-11
2020-01-04,1610612753,1610612762,2019,96.0,109.0,205.0,35,16,19,0.457,11-7,5-12
2020-01-04,1610612737,1610612754,2019,116.0,111.0,227.0,35,7,28,0.2,3-12,4-16
2020-01-04,1610612739,1610612760,2019,106.0,121.0,227.0,34,10,24,0.294,6-11,4-13
2020-01-04,1610612764,1610612743,2019,128.0,114.0,242.0,34,10,24,0.294,5-10,5-14
2020-01-04,1610612741,1610612738,2019,104.0,111.0,215.0,35,13,22,0.371,7-12,6-10
2020-01-04,1610612742,1610612766,2019,120.0,123.0,243.0,34,22,12,0.647,10-7,12-5
2020-01-04,1610612749,1610612759,2019,127.0,118.0,245.0,36,31,5,0.861,17-2,14-3
2020-01-04,1610612744,1610612765,2019,104.0,111.0,215.0,36,9,27,0.25,6-11,3-16
2020-01-04,1610612758,1610612740,2019,115.0,117.0,232.0,35,13,22,0.371,7-9,6-13
2020-01-03,1610612738,1610612737,2019,109.0,106.0,215.0,31,23,8,0.742,13-2,10-6
2020-01-03,1610612753,1610612748,2019,105.0,85.0,190.0,34,15,19,0.441,10-7,5-12
2020-01-03,1610612764,1610612757,2019,103.0,122.0,225.0,33,10,23,0.303,5-9,5-14
2020-01-03,1610612745,1610612755,2019,118.0,108.0,226.0,34,23,11,0.6759999999999999,12-4,11-7
2020-01-03,1610612756,1610612752,2019,120.0,112.0,232.0,34,13,21,0.382,6-12,7-9
2020-01-03,1610612747,1610612740,2019,123.0,113.0,236.0,34,27,7,0.794,12-4,15-3
2020-01-02,1610612739,1610612766,2019,106.0,109.0,215.0,33,10,23,0.303,6-10,4-13
2020-01-02,1610612754,1610612743,2019,116.0,124.0,240.0,34,22,12,0.647,15-3,7-9
2020-01-02,1610612748,1610612761,2019,84.0,76.0,160.0,33,24,9,0.727,15-1,9-8
2020-01-02,1610612741,1610612762,2019,98.0,102.0,200.0,34,13,21,0.382,7-11,6-10
2020-01-02,1610612750,1610612744,2019,99.0,84.0,183.0,33,12,21,0.364,4-11,8-10
2020-01-02,1610612742,1610612751,2019,123.0,111.0,234.0,33,21,12,0.636,9-7,12-5
2020-01-02,1610612759,1610612760,2019,103.0,109.0,212.0,32,14,18,0.438,10-8,4-10
2020-01-02,1610612758,1610612763,2019,128.0,123.0,251.0,34,12,22,0.353,6-9,6-13
2020-01-02,1610612746,1610612765,2019,126.0,112.0,238.0,35,24,11,0.6859999999999999,14-3,10-8
2020-01-01,1610612764,1610612753,2019,101.0,122.0,223.0,32,10,22,0.313,5-8,5-14
2020-01-01,1610612752,1610612757,2019,117.0,93.0,210.0,33,9,24,0.273,4-12,5-12
2020-01-01,1610612749,1610612750,2019,106.0,104.0,210.0,35,30,5,0.857,16-2,14-3
2020-01-01,1610612747,1610612756,2019,117.0,107.0,224.0,33,26,7,0.7879999999999999,11-4,15-3
2019-12-31,1610612766,1610612738,2019,92.0,109.0,201.0,35,13,22,0.371,7-10,6-12
2019-12-31,1610612754,1610612755,2019,115.0,97.0,212.0,33,21,12,0.636,14-3,7-9
2019-12-31,1610612758,1610612746,2019,87.0,105.0,192.0,33,12,21,0.364,6-8,6-13
2019-12-31,1610612761,1610612739,2019,117.0,97.0,214.0,33,22,11,0.667,13-5,9-6
2019-12-31,1610612745,1610612743,2019,130.0,104.0,234.0,33,22,11,0.667,11-4,11-7
2019-12-31,1610612759,1610612744,2019,117.0,113.0,230.0,31,13,18,0.419,9-8,4-10
2019-12-31,1610612760,1610612742,2019,106.0,101.0,207.0,32,17,15,0.531,11-6,6-9
2019-12-30,1610612753,1610612737,2019,93.0,101.0,194.0,32,14,18,0.43799999999999994,10-6,4-12
2019-12-30,1610612764,1610612748,2019,123.0,105.0,228.0,31,9,22,0.29,4-8,5-14
2019-12-30,1610612741,1610612749,2019,102.0,123.0,225.0,33,13,20,0.39399999999999996,7-10,6-10
2019-12-30,1610612750,1610612751,2019,122.0,115.0,237.0,31,11,20,0.355,3-11,8-9
2019-12-30,1610612762,1610612765,2019,104.0,81.0,185.0,32,20,12,0.625,12-3,8-9
2019-12-30,1610612757,1610612756,2019,116.0,122.0,238.0,33,14,19,0.424,8-8,6-11
2019-12-29,1610612761,1610612760,2019,97.0,98.0,195.0,32,22,10,0.688,13-4,9-6
2019-12-29,1610612763,1610612766,2019,117.0,104.0,221.0,33,12,21,0.364,6-12,6-9
2019-12-29,1610612740,1610612745,2019,127.0,112.0,239.0,33,10,23,0.303,5-11,5-12
2019-12-29,1610612743,1610612758,2019,120.0,115.0,235.0,31,22,9,0.71,14-4,8-5
2019-12-29,1610612747,1610612742,2019,108.0,95.0,203.0,32,25,7,0.7809999999999999,10-4,15-3
2019-12-28,1610612743,1610612763,2019,119.0,110.0,229.0,30,21,9,0.7,13-4,8-5
2019-12-28,1610612738,1610612761,2019,97.0,113.0,210.0,29,22,7,0.759,13-1,9-6
2019-12-28,1610612740,1610612754,2019,120.0,98.0,218.0,32,9,23,0.281,4-11,5-12
2019-12-28,1610612748,1610612755,2019,117.0,116.0,233.0,31,23,8,0.742,14-1,9-7
2019-12-28,1610612764,1610612752,2019,100.0,107.0,207.0,30,9,21,0.3,4-7,5-14
2019-12-28,1610612741,1610612737,2019,116.0,81.0,197.0,32,12,20,0.375,6-10,6-10
2019-12-28,1610612745,1610612751,2019,108.0,98.0,206.0,31,21,10,0.677,10-4,11-6
2019-12-28,1610612750,1610612739,2019,88.0,94.0,182.0,30,11,19,0.3670000000000001,3-10,8-9
2019-12-28,1610612749,1610612753,2019,111.0,100.0,211.0,33,28,5,0.848,15-2,13-3
2019-12-28,1610612759,1610612765,2019,136.0,109.0,245.0,30,12,18,0.4,8-8,4-10
2019-12-28,1610612744,1610612742,2019,121.0,141.0,262.0,33,9,24,0.273,6-10,3-14
2019-12-28,1610612758,1610612756,2019,110.0,112.0,222.0,31,12,19,0.387,6-7,6-12
2019-12-28,1610612757,1610612747,2019,120.0,128.0,248.0,32,14,18,0.43799999999999994,8-7,6-11
2019-12-28,1610612746,1610612762,2019,107.0,120.0,227.0,33,23,10,0.6970000000000001,14-2,9-8
2019-12-27,1610612738,1610612739,2019,129.0,117.0,246.0,28,21,7,0.75,12-1,9-6
2019-12-27,1610612766,1610612760,2019,102.0,104.0,206.0,33,13,20,0.39399999999999996,7-9,6-11
2019-12-27,1610612753,1610612755,2019,98.0,97.0,195.0,30,13,17,0.433,9-6,4-11
2019-12-27,1610612737,1610612749,2019,86.0,112.0,198.0,31,6,25,0.19399999999999998,3-11,3-14
2019-12-27,1610612748,1610612754,2019,113.0,112.0,225.0,30,22,8,0.733,13-1,9-7
2019-12-27,1610612744,1610612756,2019,105.0,96.0,201.0,32,8,24,0.25,5-10,3-14
2019-12-26,1610612765,1610612764,2019,132.0,102.0,234.0,31,11,20,0.355,7-10,4-10
2019-12-26,1610612751,1610612752,2019,82.0,94.0,176.0,29,16,13,0.552,9-5,7-8
2019-12-26,1610612760,1610612763,2019,97.0,110.0,207.0,29,15,14,0.517,11-5,4-9
2019-12-26,1610612742,1610612759,2019,102.0,98.0,200.0,29,19,10,0.655,8-7,11-3
2019-12-26,1610612758,1610612750,2019,104.0,105.0,209.0,30,12,18,0.4,6-6,6-12
2019-12-26,1610612762,1610612757,2019,121.0,115.0,236.0,30,18,12,0.6,11-3,7-9
2019-12-25,1610612761,1610612738,2019,102.0,118.0,220.0,30,21,9,0.7,13-3,8-6
2019-12-25,1610612755,1610612749,2019,121.0,109.0,230.0,32,22,10,0.688,15-2,7-8
2019-12-25,1610612744,1610612745,2019,116.0,104.0,220.0,31,7,24,0.226,4-10,3-14
2019-12-25,1610612747,1610612746,2019,106.0,111.0,217.0,30,24,6,0.8,10-3,14-3
2019-12-25,1610612743,1610612740,2019,100.0,112.0,212.0,29,21,8,0.7240000000000001,13-3,8-5
2019-12-23,1610612739,1610612737,2019,121.0,118.0,239.0,29,8,21,0.276,5-10,3-11
2019-12-23,1610612765,1610612755,2019,109.0,125.0,234.0,30,11,19,0.3670000000000001,7-9,4-10
2019-12-23,1610612754,1610612761,2019,120.0,115.0,235.0,30,20,10,0.667,13-3,7-7
2019-12-23,1610612752,1610612764,2019,115.0,121.0,236.0,30,7,23,0.233,4-11,3-12
2019-12-23,1610612753,1610612741,2019,103.0,95.0,198.0,29,12,17,0.414,8-6,4-11
2019-12-23,1610612748,1610612762,2019,107.0,104.0,211.0,29,21,8,0.7240000000000001,12-1,9-7
2019-12-23,1610612763,1610612759,2019,115.0,145.0,260.0,30,11,19,0.3670000000000001,6-11,5-8
2019-12-23,1610612756,1610612743,2019,111.0,113.0,224.0,29,11,18,0.379,6-11,5-7
2019-12-23,1610612757,1610612740,2019,94.0,102.0,196.0,30,14,16,0.467,8-6,6-10
2019-12-23,1610612758,1610612745,2019,104.0,113.0,217.0,29,12,17,0.414,6-5,6-12
2019-12-23,1610612744,1610612750,2019,113.0,104.0,217.0,30,6,24,0.2,3-10,3-14
2019-12-22,1610612761,1610612742,2019,110.0,107.0,217.0,28,20,8,0.7140000000000001,12-3,8-5
2019-12-22,1610612738,1610612766,2019,119.0,93.0,212.0,26,19,7,0.731,11-1,8-6
2019-12-22,1610612749,1610612754,2019,117.0,89.0,206.0,30,26,4,0.867,14-2,12-2
2019-12-22,1610612760,1610612746,2019,118.0,112.0,230.0,28,14,14,0.5,10-5,4-9
2019-12-22,1610612747,1610612743,2019,104.0,128.0,232.0,29,24,5,0.828,10-2,14-3
2019-12-21,1610612766,1610612762,2019,107.0,114.0,221.0,31,13,18,0.419,7-8,6-10
2019-12-21,1610612751,1610612737,2019,122.0,112.0,234.0,28,15,13,0.536,8-5,7-8
2019-12-21,1610612765,1610612741,2019,107.0,119.0,226.0,29,11,18,0.379,7-8,4-10
2019-12-21,1610612755,1610612764,2019,125.0,108.0,233.0,30,20,10,0.667,14-2,6-8
2019-12-21,1610612752,1610612749,2019,102.0,123.0,225.0,29,7,22,0.24100000000000002,4-10,3-12
2019-12-21,1610612763,1610612758,2019,119.0,115.0,234.0,29,10,19,0.345,5-11,5-8
2019-12-21,1610612759,1610612746,2019,109.0,134.0,243.0,27,11,16,0.40700000000000003,8-7,3-9
2019-12-21,1610612756,1610612745,2019,125.0,139.0,264.0,28,11,17,0.39299999999999996,6-10,5-7
2019-12-21,1610612757,1610612750,2019,113.0,106.0,219.0,29,13,16,0.44799999999999995,7-6,6-10
2019-12-20,1610612739,1610612763,2019,114.0,107.0,221.0,28,7,21,0.25,4-10,3-11
2019-12-20,1610612754,1610612758,2019,119.0,105.0,224.0,28,19,9,0.679,12-3,7-6
2019-12-20,1610612738,1610612765,2019,114.0,93.0,207.0,25,18,7,0.72,10-1,8-6
2019-12-20,1610612761,1610612764,2019,122.0,118.0,240.0,27,19,8,0.7040000000000001,11-3,8-5
2019-12-20,1610612748,1610612752,2019,129.0,114.0,243.0,28,20,8,0.7140000000000001,11-1,9-7
2019-12-20,1610612755,1610612742,2019,98.0,117.0,215.0,29,20,9,0.69,14-1,6-8
2019-12-20,1610612760,1610612756,2019,126.0,108.0,234.0,27,13,14,0.48100000000000004,9-5,4-9
2019-12-20,1610612743,1610612750,2019,109.0,100.0,209.0,26,18,8,0.6920000000000001,12-3,6-5
2019-12-20,1610612757,1610612753,2019,118.0,103.0,221.0,28,12,16,0.429,6-6,6-10
2019-12-20,1610612744,1610612740,2019,106.0,102.0,208.0,29,5,24,0.172,2-10,3-14
2019-12-19,1610612737,1610612762,2019,106.0,111.0,217.0,28,6,22,0.214,3-10,3-12
2019-12-19,1610612749,1610612747,2019,111.0,104.0,215.0,28,24,4,0.857,13-2,11-2
2019-12-19,1610612759,1610612751,2019,118.0,105.0,223.0,26,10,16,0.385,7-7,3-9
2019-12-19,1610612746,1610612745,2019,117.0,122.0,239.0,29,21,8,0.7240000000000001,14-1,7-7
2019-12-18,1610612739,1610612766,2019,100.0,98.0,198.0,27,6,21,0.222,3-10,3-11
2019-12-18,1610612765,1610612761,2019,99.0,112.0,211.0,27,11,16,0.40700000000000003,7-7,4-9
2019-12-18,1610612764,1610612741,2019,109.0,110.0,219.0,25,8,17,0.32,4-6,4-11
2019-12-18,1610612755,1610612748,2019,104.0,108.0,212.0,28,20,8,0.7140000000000001,14-0,6-8
2019-12-18,1610612750,1610612740,2019,99.0,107.0,206.0,25,10,15,0.4,3-9,7-6
2019-12-18,1610612760,1610612763,2019,126.0,122.0,248.0,26,12,14,0.462,8-5,4-9
2019-12-18,1610612743,1610612753,2019,113.0,104.0,217.0,25,17,8,0.68,11-3,6-5
2019-12-18,1610612742,1610612738,2019,103.0,109.0,212.0,26,18,8,0.6920000000000001,8-6,10-2
2019-12-18,1610612757,1610612744,2019,122.0,112.0,234.0,27,11,16,0.40700000000000003,5-6,6-10
2019-12-17,1610612766,1610612758,2019,110.0,102.0,212.0,29,12,17,0.414,6-8,6-9
2019-12-17,1610612754,1610612747,2019,105.0,102.0,207.0,27,18,9,0.667,11-3,7-6
2019-12-17,1610612752,1610612737,2019,143.0,120.0,263.0,27,6,21,0.222,3-10,3-11
2019-12-17,1610612740,1610612751,2019,101.0,108.0,209.0,27,6,21,0.222,4-10,2-11
2019-12-17,1610612762,1610612753,2019,109.0,102.0,211.0,26,15,11,0.5770000000000001,10-3,5-8
2019-12-17,1610612746,1610612756,2019,120.0,99.0,219.0,28,20,8,0.7140000000000001,13-1,7-7
2019-12-16,1610612765,1610612764,2019,119.0,133.0,252.0,26,11,15,0.423,7-6,4-9
2019-12-16,1610612761,1610612739,2019,133.0,113.0,246.0,25,17,8,0.68,10-3,7-5
2019-12-16,1610612745,1610612759,2019,109.0,107.0,216.0,26,17,9,0.654,9-4,8-5
2019-12-16,1610612763,1610612748,2019,118.0,111.0,229.0,26,9,17,0.34600000000000003,4-11,5-6
2019-12-16,1610612749,1610612742,2019,116.0,120.0,236.0,27,24,3,0.889,13-1,11-2
2019-12-16,1610612760,1610612741,2019,109.0,106.0,215.0,25,11,14,0.44,7-5,4-9
2019-12-16,1610612756,1610612757,2019,110.0,111.0,221.0,25,11,14,0.44,6-9,5-5
2019-12-15,1610612740,1610612753,2019,119.0,130.0,249.0,26,6,20,0.231,4-9,2-11
2019-12-15,1610612754,1610612766,2019,107.0,85.0,192.0,26,17,9,0.654,10-3,7-6
2019-12-15,1610612737,1610612747,2019,96.0,101.0,197.0,26,6,20,0.231,3-9,3-11
2019-12-15,1610612751,1610612755,2019,109.0,89.0,198.0,25,13,12,0.52,7-5,6-7
2019-12-15,1610612743,1610612752,2019,111.0,105.0,216.0,24,16,8,0.667,10-3,6-5
2019-12-15,1610612744,1610612758,2019,79.0,100.0,179.0,27,5,22,0.185,2-9,3-13
2019-12-14,1610612756,1610612759,2019,119.0,121.0,240.0,24,11,13,0.45799999999999996,6-8,5-5
2019-12-14,1610612761,1610612751,2019,110.0,102.0,212.0,24,16,8,0.667,9-3,7-5
2019-12-14,1610612741,1610612746,2019,109.0,106.0,215.0,27,9,18,0.33299999999999996,5-10,4-8
2019-12-14,1610612763,1610612764,2019,128.0,111.0,239.0,25,8,17,0.32,3-11,5-6
2019-12-14,1610612742,1610612748,2019,118.0,122.0,240.0,24,17,7,0.708,8-5,9-2
2019-12-14,1610612749,1610612739,2019,125.0,108.0,233.0,26,23,3,0.885,12-1,11-2
2019-12-14,1610612745,1610612765,2019,107.0,115.0,222.0,25,17,8,0.68,9-3,8-5
2019-12-14,1610612743,1610612760,2019,110.0,102.0,212.0,23,15,8,0.652,9-3,6-5
2019-12-13,1610612753,1610612745,2019,107.0,130.0,237.0,24,11,13,0.45799999999999996,8-5,3-8
2019-12-13,1610612755,1610612740,2019,116.0,109.0,225.0,26,19,7,0.731,13-0,6-7
2019-12-13,1610612748,1610612747,2019,110.0,113.0,223.0,24,18,6,0.75,11-0,7-6
2019-12-13,1610612737,1610612754,2019,100.0,110.0,210.0,25,6,19,0.24,3-8,3-11
2019-12-13,1610612741,1610612766,2019,73.0,83.0,156.0,26,9,17,0.34600000000000003,5-9,4-8
2019-12-13,1610612763,1610612749,2019,114.0,127.0,241.0,24,8,16,0.33299999999999996,3-10,5-6
2019-12-13,1610612762,1610612744,2019,114.0,106.0,220.0,25,14,11,0.56,9-3,5-8
2019-12-13,1610612750,1610612746,2019,117.0,124.0,241.0,24,10,14,0.41700000000000004,3-8,7-6
2019-12-13,1610612758,1610612752,2019,101.0,103.0,204.0,24,11,13,0.45799999999999996,6-4,5-9
2019-12-12,1610612738,1610612755,2019,109.0,115.0,224.0,23,17,6,0.7390000000000001,10-0,7-6
2019-12-12,1610612759,1610612739,2019,109.0,117.0,226.0,23,9,14,0.391,7-6,2-8
2019-12-12,1610612765,1610612742,2019,111.0,122.0,233.0,24,10,14,0.41700000000000004,7-5,3-9
2019-12-12,1610612743,1610612757,2019,114.0,99.0,213.0,22,14,8,0.636,8-3,6-5
2019-12-11,1610612739,1610612745,2019,110.0,116.0,226.0,23,5,18,0.217,3-9,2-9
2019-12-11,1610612754,1610612738,2019,122.0,117.0,239.0,24,15,9,0.625,9-3,6-6
2019-12-11,1610612753,1610612747,2019,87.0,96.0,183.0,23,11,12,0.478,8-4,3-8
2019-12-11,1610612761,1610612746,2019,92.0,112.0,204.0,23,16,7,0.696,9-2,7-5
