GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10,cgp,wins,losses,winpercent,cgp_away,wins_away,losses_away,winpercen_away,hometeam-homewins,hometeam-awaywins,awayteam-homewins,awayteam-awaywins,avgpointtotal_home,avgpointtotal_away,meanpointtotal
2013-12-23,1610612739,1610612765,2013,92.0,115.0,207.0,97.7,103.1,101.05,102.35,26,10,16,0.385,29,13,16,0.448,8,2,6,7,192.64,200.96,196.8
2013-12-23,1610612753,1610612752,2013,98.0,103.0,201.0,94.55,100.65,95.15,97.95,27,8,19,0.29600000000000004,26,8,18,0.308,5,3,4,4,195.6,189.24,192.42000000000002
2013-12-23,1610612751,1610612754,2013,86.0,103.0,189.0,98.55,102.7,99.75,90.95,26,9,17,0.34600000000000003,27,22,5,0.815,5,4,13,9,194.08,183.96,189.02
2013-12-23,1610612748,1610612737,2013,121.0,119.0,240.0,102.9,94.8,101.55,99.4,26,20,6,0.769,27,15,12,0.556,13,7,11,4,197.36,193.92,195.64
2013-12-23,1610612745,1610612742,2013,104.0,111.0,215.0,106.15,100.6,101.6,100.95,28,18,10,0.643,27,15,12,0.556,11,7,11,4,202.56,201.12,201.84
2013-12-23,1610612763,1610612762,2013,104.0,94.0,198.0,92.7,97.0,94.95,101.6,26,11,15,0.423,30,8,22,0.267,5,6,3,5,190.24,193.56,191.9
2013-12-23,1610612759,1610612761,2013,112.0,99.0,211.0,102.7,95.8,100.6,99.9,27,21,6,0.778,25,11,14,0.44,9,12,4,7,201.04,196.76,198.89999999999998
2013-12-23,1610612743,1610612744,2013,81.0,89.0,170.0,101.9,99.65,102.6,101.15,26,14,12,0.5379999999999999,28,15,13,0.536,7,7,9,6,204.04,199.0,201.51999999999998
2013-12-23,1610612756,1610612747,2013,117.0,90.0,207.0,104.25,102.2,100.35,102.0,26,16,10,0.615,27,13,14,0.481,9,7,7,6,203.72,199.68,201.7
2013-12-23,1610612758,1610612740,2013,100.0,113.0,213.0,101.05,105.1,104.1,104.75,26,8,18,0.308,25,11,14,0.44,5,3,7,4,202.32,194.64,198.48
2013-12-22,1610612754,1610612738,2013,106.0,79.0,185.0,99.0,91.2,96.45,96.65,26,21,5,0.8079999999999999,28,12,16,0.429,12,9,7,5,184.44,193.0,188.72
2013-12-22,1610612760,1610612761,2013,98.0,104.0,202.0,106.9,97.8,99.9,99.6,26,22,4,0.846,24,10,14,0.417,13,9,4,6,199.16,196.76,197.95999999999998
2013-12-22,1610612746,1610612750,2013,120.0,116.0,236.0,102.4,95.3,104.3,102.5,28,19,9,0.679,27,13,14,0.481,11,8,8,5,206.8,202.4,204.60000000000002
2013-12-21,1610612752,1610612763,2013,87.0,95.0,182.0,95.25,99.2,92.65,97.7,25,8,17,0.32,25,10,15,0.4,4,4,5,5,189.84,190.24,190.04000000000002
2013-12-21,1610612738,1610612764,2013,99.0,106.0,205.0,96.3,96.8,98.0,98.65,27,12,15,0.444,24,11,13,0.458,7,5,6,5,192.44,196.56,194.5
2013-12-21,1610612753,1610612758,2013,100.0,105.0,205.0,94.45,99.9,100.15,105.0,26,8,18,0.308,25,7,18,0.28,5,3,5,2,195.0,202.32,198.66
2013-12-21,1610612766,1610612762,2013,85.0,88.0,173.0,93.45,91.95,95.45,102.6,27,13,14,0.481,29,7,22,0.241,7,6,3,4,186.0,193.56,189.78
2013-12-21,1610612765,1610612745,2013,97.0,114.0,211.0,100.65,101.45,106.3,101.9,28,13,15,0.464,27,17,10,0.63,6,7,11,6,200.56,202.56,201.56
2013-12-21,1610612741,1610612739,2013,100.0,84.0,184.0,91.45,93.45,97.45,102.8,25,9,16,0.36,25,10,15,0.4,6,3,8,2,187.76,192.64,190.2
2013-12-21,1610612749,1610612755,2013,116.0,106.0,222.0,90.05,99.55,101.05,113.15,26,5,21,0.192,27,8,19,0.29600000000000004,2,3,7,1,191.68,208.96,200.32
2013-12-21,1610612759,1610612760,2013,100.0,113.0,213.0,102.65,94.95,107.2,98.3,26,21,5,0.8079999999999999,25,21,4,0.84,9,12,13,8,200.64,199.16,199.89999999999998
2013-12-21,1610612756,1610612742,2013,123.0,108.0,231.0,103.8,101.95,101.6,100.6,25,15,10,0.6,26,15,11,0.5770000000000001,8,7,11,4,202.96,201.12,202.04000000000002
2013-12-21,1610612757,1610612740,2013,110.0,107.0,217.0,109.1,101.9,103.45,104.3,27,22,5,0.815,24,11,13,0.458,10,12,7,4,201.88,194.64,198.26
2013-12-21,1610612744,1610612747,2013,102.0,83.0,185.0,103.15,101.75,100.45,101.7,27,14,13,0.519,26,13,13,0.5,8,6,7,6,199.08,199.68,199.38
2013-12-21,1610612746,1610612743,2013,112.0,91.0,203.0,102.25,96.1,102.9,100.15,27,18,9,0.667,25,14,11,0.56,10,8,7,7,206.52,204.04,205.28
2013-12-20,1610612755,1610612751,2013,121.0,120.0,241.0,99.7,111.1,96.85,102.0,26,7,19,0.269,25,9,16,0.36,6,1,5,4,207.0,194.08,200.54000000000002
2013-12-20,1610612737,1610612762,2013,118.0,85.0,203.0,100.3,99.4,95.6,101.8,26,14,12,0.5379999999999999,28,7,21,0.25,10,4,3,4,193.64,193.56,193.6
2013-12-20,1610612739,1610612749,2013,114.0,111.0,225.0,96.4,101.85,89.25,99.75,24,9,15,0.375,25,5,20,0.2,7,2,2,3,191.36,191.68,191.52
2013-12-20,1610612765,1610612766,2013,106.0,116.0,222.0,99.95,99.95,91.85,91.9,27,13,14,0.481,26,12,14,0.462,6,7,7,5,198.24,186.0,192.12
2013-12-20,1610612748,1610612758,2013,122.0,103.0,225.0,102.7,94.4,100.5,103.9,25,19,6,0.76,24,7,17,0.292,12,7,5,2,195.96,202.32,199.14
2013-12-20,1610612754,1610612745,2013,114.0,81.0,195.0,98.15,91.15,108.05,101.25,25,20,5,0.8,26,17,9,0.654,11,9,11,6,184.64,202.56,193.6
2013-12-20,1610612742,1610612761,2013,108.0,109.0,217.0,101.45,99.9,99.3,98.7,25,15,10,0.6,23,9,14,0.391,11,4,4,5,201.28,196.76,199.01999999999998
2013-12-20,1610612743,1610612756,2013,99.0,103.0,202.0,102.65,100.1,103.45,101.95,24,14,10,0.583,24,14,10,0.583,7,7,8,6,202.64,202.96,202.8
2013-12-20,1610612747,1610612750,2013,104.0,91.0,195.0,100.5,102.3,105.4,103.15,25,12,13,0.48,26,13,13,0.5,6,6,8,5,199.88,202.4,201.14
2013-12-19,1610612760,1610612741,2013,107.0,95.0,202.0,107.15,98.8,91.5,92.1,24,20,4,0.833,24,9,15,0.375,12,8,6,3,200.88,187.76,194.32
2013-12-19,1610612744,1610612759,2013,102.0,104.0,206.0,102.95,100.9,102.9,94.1,26,14,12,0.5379999999999999,25,20,5,0.8,8,6,9,11,198.28,200.64,199.45999999999998
2013-12-18,1610612748,1610612754,2013,97.0,94.0,191.0,103.35,95.25,98.25,90.85,24,18,6,0.75,24,20,4,0.833,11,7,11,9,196.52,184.64,190.57999999999998
2013-12-18,1610612753,1610612762,2013,82.0,86.0,168.0,95.7,99.9,95.85,103.45,25,8,17,0.32,27,6,21,0.222,5,3,3,3,196.32,193.56,194.94
2013-12-18,1610612761,1610612766,2013,102.0,104.0,206.0,98.95,98.7,90.8,91.6,22,9,13,0.409,25,11,14,0.44,4,5,7,4,195.32,186.0,190.66
2013-12-18,1610612737,1610612758,2013,124.0,107.0,231.0,99.75,99.2,100.4,103.15,25,13,12,0.52,23,7,16,0.304,9,4,5,2,191.8,202.32,197.06
2013-12-18,1610612738,1610612765,2013,106.0,107.0,213.0,95.15,95.9,99.35,100.3,26,12,14,0.462,26,12,14,0.462,7,5,6,6,192.92,198.24,195.57999999999998
2013-12-18,1610612751,1610612764,2013,107.0,113.0,220.0,96.7,100.75,98.15,98.4,24,9,15,0.375,23,10,13,0.435,5,4,6,4,193.52,196.56,195.04000000000002
2013-12-18,1610612749,1610612752,2013,101.0,107.0,208.0,88.35,98.95,94.95,98.7,24,5,19,0.208,24,7,17,0.292,2,3,4,3,192.32,189.84,191.07999999999998
2013-12-18,1610612750,1610612757,2013,120.0,109.0,229.0,104.4,101.75,109.55,101.4,25,12,13,0.48,26,22,4,0.846,7,5,10,12,200.84,201.88,201.36
2013-12-18,1610612742,1610612763,2013,105.0,91.0,196.0,102.35,100.55,91.7,97.85,24,14,10,0.583,24,10,14,0.417,10,4,5,5,201.36,190.24,195.8
2013-12-18,1610612756,1610612759,2013,101.0,108.0,209.0,102.75,100.75,103.5,93.5,23,14,9,0.609,24,19,5,0.792,8,6,9,10,201.36,200.64,201.0
2013-12-18,1610612745,1610612741,2013,109.0,94.0,203.0,107.3,101.9,90.8,91.5,25,16,9,0.64,23,9,14,0.391,10,6,6,3,201.6,187.76,194.68
2013-12-18,1610612746,1610612740,2013,108.0,95.0,203.0,103.7,97.25,103.65,103.1,26,17,9,0.654,23,11,12,0.478,9,8,7,4,205.32,194.64,199.98
2013-12-17,1610612766,1610612758,2013,95.0,87.0,182.0,90.1,92.1,101.25,102.7,24,10,14,0.417,22,7,15,0.318,6,4,5,2,186.04,202.32,194.18
2013-12-17,1610612739,1610612757,2013,116.0,119.0,235.0,95.5,100.6,109.05,100.4,23,9,14,0.391,25,21,4,0.84,7,2,10,11,190.0,201.88,195.94
2013-12-17,1610612763,1610612747,2013,92.0,96.0,188.0,91.45,98.2,100.65,102.6,23,10,13,0.435,24,11,13,0.458,5,5,6,5,188.96,199.88,194.42000000000002
2013-12-17,1610612743,1610612760,2013,93.0,105.0,198.0,102.9,100.5,105.95,99.15,23,14,9,0.609,23,19,4,0.826,7,7,12,7,203.16,200.88,202.01999999999998
2013-12-17,1610612744,1610612740,2013,104.0,93.0,197.0,104.0,100.95,103.5,103.4,25,13,12,0.52,22,11,11,0.5,7,6,7,4,199.32,194.64,196.98
2013-12-16,1610612754,1610612765,2013,96.0,101.0,197.0,97.9,89.5,99.45,100.95,23,20,3,0.87,25,11,14,0.44,11,9,6,5,185.8,198.24,192.02
2013-12-16,1610612737,1610612747,2013,114.0,100.0,214.0,98.6,98.95,100.85,103.05,24,12,12,0.5,23,11,12,0.478,8,4,6,5,191.12,199.88,195.5
2013-12-16,1610612738,1610612750,2013,101.0,97.0,198.0,96.1,96.3,104.9,102.15,25,11,14,0.44,24,12,12,0.5,6,5,7,5,192.4,200.84,196.62
2013-12-16,1610612751,1610612755,2013,130.0,94.0,224.0,95.25,101.05,101.25,110.95,23,8,15,0.348,25,7,18,0.28,4,4,6,1,191.48,207.0,199.24
2013-12-16,1610612748,1610612762,2013,117.0,94.0,211.0,102.6,95.4,94.8,102.45,23,17,6,0.7390000000000001,26,6,20,0.231,10,7,3,3,195.48,193.56,194.51999999999998
2013-12-16,1610612752,1610612764,2013,101.0,102.0,203.0,94.75,98.7,97.7,98.5,23,7,16,0.304,22,9,13,0.409,4,3,6,3,190.24,196.56,193.4
2013-12-16,1610612741,1610612753,2013,82.0,83.0,165.0,90.8,91.4,96.8,101.8,22,9,13,0.409,24,7,17,0.292,6,3,5,2,188.72,196.32,192.51999999999998
2013-12-16,1610612746,1610612759,2013,115.0,92.0,207.0,104.25,98.4,104.0,92.45,25,16,9,0.64,23,19,4,0.826,8,8,9,10,203.96,200.64,202.3
2013-12-15,1610612758,1610612745,2013,106.0,91.0,197.0,101.3,102.45,108.65,103.45,21,6,15,0.28600000000000003,24,16,8,0.667,4,2,10,6,202.4,201.6,202.0
2013-12-15,1610612763,1610612750,2013,93.0,101.0,194.0,92.2,97.65,105.5,102.0,22,10,12,0.455,23,11,12,0.478,5,5,7,4,188.32,200.84,194.57999999999998
2013-12-15,1610612765,1610612757,2013,109.0,111.0,220.0,99.5,101.35,108.3,99.2,24,11,13,0.458,24,20,4,0.833,6,5,10,10,198.12,201.88,200.0
2013-12-15,1610612760,1610612753,2013,101.0,98.0,199.0,106.25,98.9,96.6,101.95,22,18,4,0.818,23,7,16,0.304,11,7,5,2,200.44,196.32,198.38
2013-12-15,1610612743,1610612740,2013,102.0,93.0,195.0,101.75,100.75,103.9,102.4,22,13,9,0.591,21,11,10,0.524,6,7,7,4,203.32,194.64,198.98
2013-12-15,1610612756,1610612744,2013,106.0,102.0,208.0,102.65,100.2,103.4,101.05,22,13,9,0.591,24,13,11,0.542,7,6,7,6,200.2,199.32,199.76
2013-12-14,1610612766,1610612747,2013,85.0,88.0,173.0,90.55,92.85,101.15,105.05,23,10,13,0.435,22,10,12,0.455,6,4,6,4,187.44,199.88,193.66
2013-12-14,1610612764,1610612746,2013,97.0,113.0,210.0,97.95,98.3,103.95,98.25,21,9,12,0.429,24,15,9,0.625,6,3,8,7,195.24,203.96,199.60000000000002
2013-12-14,1610612748,1610612739,2013,114.0,107.0,221.0,102.05,94.7,95.35,100.35,22,16,6,0.727,22,9,13,0.409,9,7,7,2,194.36,190.0,192.18
2013-12-14,1610612752,1610612737,2013,111.0,106.0,217.0,94.2,98.85,98.45,98.65,22,6,16,0.273,23,12,11,0.522,3,3,8,4,189.92,191.12,190.51999999999998
2013-12-14,1610612741,1610612761,2013,77.0,99.0,176.0,91.65,90.9,98.75,99.95,21,9,12,0.429,21,8,13,0.381,6,3,4,4,189.6,195.32,192.45999999999998
2013-12-14,1610612755,1610612757,2013,105.0,139.0,244.0,101.1,109.8,107.0,98.85,24,7,17,0.292,23,19,4,0.826,6,1,10,9,205.36,201.88,203.62
2013-12-14,1610612742,1610612749,2013,106.0,93.0,199.0,102.6,100.85,88.95,98.55,23,13,10,0.565,23,5,18,0.217,9,4,2,3,201.76,192.32,197.04
2013-12-14,1610612762,1610612759,2013,84.0,100.0,184.0,94.65,102.45,104.25,94.0,25,6,19,0.24,22,18,4,0.818,3,3,9,9,193.16,200.64,196.89999999999998
2013-12-13,1610612754,1610612766,2013,99.0,94.0,193.0,97.8,89.15,90.1,92.05,22,19,3,0.8640000000000001,22,10,12,0.455,10,9,6,4,185.8,187.44,186.62
2013-12-13,1610612753,1610612739,2013,100.0,109.0,209.0,97.1,101.0,93.6,99.8,22,7,15,0.318,21,8,13,0.381,5,2,7,1,195.56,190.0,192.78
2013-12-13,1610612761,1610612755,2013,108.0,100.0,208.0,98.0,99.3,101.55,109.5,20,7,13,0.35,23,7,16,0.304,3,4,6,1,194.84,205.36,200.10000000000002
2013-12-13,1610612737,1610612764,2013,101.0,99.0,200.0,98.6,98.4,98.1,98.9,22,11,11,0.5,20,9,11,0.45,7,4,6,3,190.64,195.24,192.94
2013-12-13,1610612738,1610612752,2013,90.0,86.0,176.0,96.45,96.35,93.95,98.45,24,10,14,0.417,21,6,15,0.28600000000000003,5,5,3,3,193.68,189.92,191.8
2013-12-13,1610612765,1610612751,2013,103.0,99.0,202.0,98.9,101.35,95.7,101.5,23,10,13,0.435,22,8,14,0.364,5,5,4,4,196.52,191.48,194.0
2013-12-13,1610612740,1610612763,2013,104.0,98.0,202.0,103.95,101.7,91.8,96.55,20,10,10,0.5,21,10,11,0.476,6,4,5,5,194.96,188.32,191.64
2013-12-13,1610612760,1610612747,2013,122.0,97.0,219.0,105.3,98.85,100.75,104.7,21,17,4,0.81,21,10,11,0.476,10,7,6,4,199.0,199.88,199.44
2013-12-13,1610612749,1610612741,2013,90.0,91.0,181.0,89.9,99.2,92.3,91.75,22,5,17,0.227,20,8,12,0.4,2,3,6,2,193.12,189.6,191.36
2013-12-13,1610612759,1610612750,2013,117.0,110.0,227.0,103.45,93.2,104.6,100.8,21,17,4,0.81,22,11,11,0.5,8,9,7,4,199.92,200.84,200.38
2013-12-13,1610612743,1610612762,2013,93.0,103.0,196.0,102.0,100.3,93.85,102.65,21,13,8,0.619,24,5,19,0.208,6,7,3,2,203.44,193.16,198.3
2013-12-13,1610612756,1610612758,2013,116.0,107.0,223.0,101.25,98.65,100.0,101.35,21,12,9,0.5710000000000001,20,6,14,0.3,6,6,4,2,197.96,202.4,200.18
2013-12-13,1610612744,1610612745,2013,112.0,116.0,228.0,101.5,99.75,108.05,102.5,23,13,10,0.565,23,15,8,0.652,7,6,10,5,198.32,201.6,199.95999999999998
2013-12-12,1610612751,1610612746,2013,102.0,93.0,195.0,94.9,99.95,104.15,98.25,21,7,14,0.333,23,15,8,0.652,3,4,8,7,191.2,203.96,197.57999999999998
2013-12-12,1610612757,1610612745,2013,111.0,104.0,215.0,106.5,99.45,107.45,100.6,22,18,4,0.818,22,15,7,0.682,9,9,10,5,201.08,201.6,201.34
2013-12-11,1610612766,1610612753,2013,83.0,92.0,175.0,90.5,92.5,98.25,102.85,21,10,11,0.476,21,6,15,0.28600000000000003,6,4,5,1,189.76,195.56,192.66
2013-12-11,1610612738,1610612746,2013,88.0,96.0,184.0,96.95,96.8,103.85,98.75,23,10,13,0.435,22,14,8,0.636,5,5,8,6,194.04,203.96,199.0
2013-12-11,1610612763,1610612760,2013,100.0,116.0,216.0,91.0,95.7,104.55,98.75,20,10,10,0.5,20,16,4,0.8,5,5,10,6,186.44,199.0,192.72
2013-12-11,1610612749,1610612759,2013,77.0,109.0,186.0,90.55,98.6,102.55,93.6,21,5,16,0.238,20,16,4,0.8,2,3,8,8,194.6,199.92,197.26
2013-12-11,1610612750,1610612755,2013,106.0,99.0,205.0,105.3,101.6,101.25,109.4,21,10,11,0.476,22,7,15,0.318,6,4,6,1,199.72,205.36,202.54000000000002
2013-12-11,1610612740,1610612765,2013,111.0,106.0,217.0,102.9,101.15,99.0,101.35,19,9,10,0.474,22,10,12,0.455,5,4,5,5,194.56,196.52,195.54000000000002
2013-12-11,1610612752,1610612741,2013,83.0,78.0,161.0,94.3,98.7,93.15,92.95,20,5,15,0.25,19,8,11,0.421,2,3,6,2,191.24,189.6,190.42000000000002
2013-12-11,1610612758,1610612762,2013,101.0,122.0,223.0,99.2,100.05,92.15,102.8,19,6,13,0.316,23,4,19,0.174,4,2,3,1,202.16,193.16,197.66
2013-12-11,1610612744,1610612742,2013,95.0,93.0,188.0,102.5,99.55,102.6,101.45,22,12,10,0.545,22,13,9,0.591,6,6,9,4,199.28,201.76,200.51999999999998
2013-12-10,1610612739,1610612752,2013,109.0,94.0,203.0,92.25,100.15,94.35,98.5,20,7,13,0.35,19,5,14,0.263,6,1,2,3,189.28,191.24,190.26
2013-12-10,1610612754,1610612748,2013,90.0,84.0,174.0,97.55,89.55,103.35,95.9,21,18,3,0.857,21,16,5,0.762,9,9,9,7,185.72,194.36,190.04000000000002
2013-12-10,1610612761,1610612759,2013,103.0,116.0,219.0,98.25,97.1,101.55,94.5,19,7,12,0.368,19,15,4,0.789,3,4,8,7,193.04,199.92,196.48
2013-12-10,1610612737,1610612760,2013,92.0,101.0,193.0,99.1,98.1,103.3,98.55,21,11,10,0.524,19,15,4,0.789,7,4,10,5,192.52,199.0,195.76
2013-12-10,1610612751,1610612738,2013,104.0,96.0,200.0,93.8,99.15,96.55,96.35,20,6,14,0.3,22,10,12,0.455,2,4,5,5,189.12,194.04,191.57999999999998
2013-12-10,1610612765,1610612750,2013,94.0,121.0,215.0,98.65,99.15,104.7,101.9,21,10,11,0.476,20,9,11,0.45,5,5,6,3,195.76,199.72,197.74
2013-12-10,1610612741,1610612749,2013,74.0,78.0,152.0,94.7,93.25,90.8,99.4,18,8,10,0.444,20,4,16,0.2,6,2,2,2,190.36,194.6,192.48000000000002
2013-12-10,1610612747,1610612756,2013,108.0,114.0,222.0,99.6,103.55,100.75,98.15,20,10,10,0.5,20,11,9,0.55,6,4,6,5,197.8,197.96,197.88
2013-12-09,1610612766,1610612744,2013,115.0,111.0,226.0,89.35,91.45,100.65,97.6,20,9,11,0.45,21,12,9,0.5710000000000001,5,4,6,6,187.68,199.28,193.48000000000002
2013-12-09,1610612755,1610612746,2013,83.0,94.0,177.0,101.6,110.2,104.65,99.65,21,7,14,0.333,21,13,8,0.619,6,1,8,5,206.68,203.96,205.32
2013-12-09,1610612764,1610612743,2013,74.0,75.0,149.0,98.85,100.05,103.25,100.65,19,9,10,0.474,20,12,8,0.6,6,3,6,6,196.64,203.44,200.04
2013-12-09,1610612763,1610612753,2013,94.0,85.0,179.0,91.05,95.85,98.35,103.0,19,9,10,0.474,20,6,14,0.3,4,5,5,1,186.56,195.56,191.06
2013-12-09,1610612762,1610612757,2013,94.0,105.0,199.0,92.1,102.75,105.8,99.95,22,4,18,0.182,21,17,4,0.81,3,1,9,8,192.92,201.08,197.0
2013-12-09,1610612758,1610612742,2013,112.0,97.0,209.0,98.6,100.45,103.0,101.5,18,5,13,0.278,21,13,8,0.619,3,2,9,4,201.8,201.76,201.78
2013-12-08,1610612752,1610612738,2013,73.0,114.0,187.0,94.85,97.05,94.7,97.05,18,5,13,0.278,21,9,12,0.429,2,3,5,4,191.76,194.04,192.89999999999998
2013-12-08,1610612765,1610612748,2013,95.0,110.0,205.0,99.55,98.75,103.25,95.9,20,10,10,0.5,20,15,5,0.75,5,5,9,6,194.8,194.36,194.58
2013-12-08,1610612745,1610612753,2013,98.0,88.0,186.0,107.45,101.15,99.0,104.25,21,14,7,0.667,19,6,13,0.316,9,5,5,1,201.8,195.56,198.68
2013-12-08,1610612760,1610612754,2013,118.0,94.0,212.0,102.15,99.05,97.8,88.19999999999997,18,14,4,0.778,20,18,2,0.9,9,5,9,9,197.96,185.72,191.84
2013-12-08,1610612747,1610612761,2013,94.0,106.0,200.0,100.7,103.4,98.15,97.25,19,10,9,0.526,18,6,12,0.333,6,4,3,3,197.08,193.04,195.06
2013-12-07,1610612755,1610612743,2013,92.0,103.0,195.0,102.35,110.25,103.25,101.75,20,7,13,0.35,19,11,8,0.579,6,1,6,5,206.92,203.44,205.18
2013-12-07,1610612739,1610612746,2013,88.0,82.0,170.0,93.05,100.7,105.7,101.05,19,6,13,0.316,20,13,7,0.65,5,1,8,5,190.28,203.96,197.12
2013-12-07,1610612741,1610612765,2013,75.0,92.0,167.0,96.1,93.55,99.25,99.35,17,8,9,0.471,19,9,10,0.474,6,2,5,4,191.2,194.8,193.0
2013-12-07,1610612763,1610612744,2013,82.0,108.0,190.0,92.5,95.85,100.55,98.15,18,9,9,0.5,20,11,9,0.55,4,5,6,5,186.84,199.28,193.06
2013-12-07,1610612750,1610612748,2013,82.0,103.0,185.0,105.8,101.2,101.2,96.1,19,9,10,0.474,19,14,5,0.737,6,3,9,5,199.08,194.36,196.72000000000003
2013-12-07,1610612749,1610612751,2013,82.0,90.0,172.0,91.95,99.65,93.6,100.4,19,4,15,0.211,19,5,14,0.263,2,2,2,3,196.4,189.12,192.76
2013-12-07,1610612759,1610612754,2013,100.0,111.0,211.0,101.15,94.4,97.0,87.69999999999997,18,15,3,0.833,19,17,2,0.895,8,7,9,8,199.32,185.72,192.51999999999998
2013-12-07,1610612762,1610612758,2013,102.0,112.0,214.0,91.9,102.2,97.75,100.55,21,4,17,0.19,17,4,13,0.235,3,1,3,1,191.0,201.8,196.4
2013-12-07,1610612757,1610612742,2013,106.0,108.0,214.0,106.25,99.8,102.35,101.2,20,17,3,0.85,20,12,8,0.6,9,8,9,3,200.48,201.76,201.12
2013-12-06,1610612766,1610612755,2013,105.0,88.0,193.0,88.6,91.25,102.15,110.5,19,8,11,0.421,19,7,12,0.368,4,4,6,1,188.36,206.92,197.64
2013-12-06,1610612764,1610612749,2013,105.0,109.0,214.0,98.6,98.7,90.7,99.65,18,9,9,0.5,18,3,15,0.16699999999999998,6,3,2,1,195.72,196.4,196.06
2013-12-06,1610612737,1610612739,2013,108.0,89.0,197.0,98.15,99.0,92.8,99.8,20,10,10,0.5,18,6,12,0.333,6,4,5,1,192.68,190.28,191.48000000000002
2013-12-06,1610612738,1610612743,2013,106.0,98.0,204.0,94.45,97.0,102.75,100.95,20,8,12,0.4,18,11,7,0.611,4,4,6,5,193.88,203.44,198.66
2013-12-06,1610612752,1610612753,2013,121.0,83.0,204.0,93.05,96.65,100.05,103.6,17,4,13,0.235,18,6,12,0.333,1,3,5,1,191.48,195.56,193.51999999999998
2013-12-06,1610612745,1610612744,2013,105.0,83.0,188.0,107.85,102.25,101.9,97.4,20,13,7,0.65,19,11,8,0.579,8,5,6,5,201.92,199.28,200.6
2013-12-06,1610612740,1610612760,2013,95.0,109.0,204.0,102.9,101.1,101.85,99.25,18,9,9,0.5,17,13,4,0.765,5,4,9,4,194.2,197.96,196.07999999999998
2013-12-06,1610612756,1610612761,2013,106.0,97.0,203.0,100.25,98.4,98.15,96.4,19,10,9,0.526,17,6,11,0.353,5,5,3,3,197.2,193.04,195.12
2013-12-06,1610612757,1610612762,2013,130.0,98.0,228.0,105.2,100.15,91.2,100.05,19,16,3,0.8420000000000001,20,4,16,0.2,8,8,3,1,200.44,191.0,195.72
2013-12-06,1610612758,1610612747,2013,100.0,106.0,206.0,97.8,100.75,99.95,103.5,16,4,12,0.25,18,9,9,0.5,3,1,6,3,202.68,197.08,199.88
2013-12-05,1610612751,1610612752,2013,83.0,113.0,196.0,93.85,99.7,93.4,98.65,18,5,13,0.278,16,3,13,0.188,2,3,1,2,189.36,191.48,190.42000000000002
2013-12-05,1610612763,1610612746,2013,81.0,101.0,182.0,92.1,95.4,105.75,101.8,17,9,8,0.529,19,12,7,0.632,4,5,8,4,188.2,203.96,196.07999999999998
2013-12-05,1610612741,1610612748,2013,107.0,87.0,194.0,95.55,93.25,100.95,95.75,16,7,9,0.438,18,14,4,0.778,5,2,9,5,192.92,194.36,193.64
2013-12-04,1610612739,1610612743,2013,98.0,88.0,186.0,91.85,100.5,102.8,100.75,17,5,12,0.294,17,11,6,0.647,4,1,6,5,191.04,203.44,197.24
2013-12-04,1610612737,1610612746,2013,107.0,97.0,204.0,96.9,98.65,105.3,101.4,19,9,10,0.474,18,12,6,0.667,5,4,8,4,192.04,203.96,198.0
2013-12-04,1610612745,1610612756,2013,88.0,97.0,185.0,108.25,101.55,100.2,99.15,19,13,6,0.684,18,9,9,0.5,8,5,5,4,202.28,197.2,199.74
2013-12-04,1610612749,1610612765,2013,98.0,105.0,203.0,89.6,98.55,98.2,99.25,17,3,14,0.17600000000000002,18,8,10,0.444,2,1,5,3,197.72,194.8,196.26
2013-12-04,1610612740,1610612742,2013,97.0,100.0,197.0,102.7,100.55,101.8,100.5,17,9,8,0.529,19,11,8,0.579,5,4,9,2,194.24,201.76,198.0
2013-12-04,1610612762,1610612754,2013,86.0,95.0,181.0,91.5,100.25,97.15,87.25,19,4,15,0.211,18,16,2,0.889,3,1,9,7,191.48,185.72,188.6
2013-12-04,1610612757,1610612760,2013,111.0,104.0,215.0,104.45,99.25,101.5,98.85,18,15,3,0.833,16,13,3,0.813,7,8,9,4,199.96,197.96,198.96
2013-12-03,1610612755,1610612753,2013,126.0,125.0,251.0,101.55,109.75,98.9,102.0,18,6,12,0.333,17,6,11,0.353,5,1,5,1,204.16,195.56,199.86
2013-12-03,1610612738,1610612749,2013,108.0,100.0,208.0,94.6,96.05,89.55,98.25,19,7,12,0.368,16,3,13,0.188,3,4,2,1,193.92,197.72,195.82
2013-12-03,1610612751,1610612743,2013,87.0,111.0,198.0,94.15,99.1,102.8,102.3,17,5,12,0.294,16,10,6,0.625,2,3,6,4,190.4,203.44,196.92000000000002
2013-12-03,1610612748,1610612765,2013,97.0,107.0,204.0,101.45,95.15,96.9,99.2,17,14,3,0.8240000000000001,17,7,10,0.412,9,5,5,2,193.36,194.8,194.08
2013-12-03,1610612763,1610612756,2013,110.0,91.0,201.0,91.7,95.8,100.55,97.6,16,8,8,0.5,17,9,8,0.529,3,5,5,4,187.32,197.2,192.26
2013-12-03,1610612742,1610612766,2013,89.0,82.0,171.0,103.25,101.85,89.1,90.5,18,10,8,0.556,18,8,10,0.444,8,2,4,4,203.24,188.36,195.8
